season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2023,2023-03-16,0,0,pre,,Florida Panthers,Montreal Canadiens,FLA,MTL,1542.49488864622,1442.41602878265,0.7034797051827612,0.29652029481723885,0.21861776714124845,1.4717840151305317,0.7468337520107167,,,,,28,42,35
2023,2023-03-16,0,0,pre,,Ottawa Senators,Colorado Avalanche,OTT,COL,1462.97995584586,1585.38904927588,0.3972778867149827,0.6027221132850173,0.23154985119681293,0.9341159890741398,1.2974338621226733,,,,,69,8,38
2023,2023-03-16,0,0,pre,,New York Rangers,Pittsburgh Penguins,NYR,PIT,1536.22419093242,1542.35748500665,0.5627959373430246,0.4372040626569754,0.23643440347249522,1.2289619564361025,1.0074724470363927,,,,,87,88,87
2023,2023-03-16,0,0,pre,,Nashville Predators,Chicago Blackhawks,NSH,CHI,1502.49758956363,1424.4318582208,0.6763844980592849,0.3236155019407151,0.22222939656332785,1.4246858738333934,0.7975435227299345,,,,,6,19,12
2023,2023-03-16,0,0,pre,,Winnipeg Jets,Boston Bruins,WPG,BOS,1528.13394335716,1599.1874711531,0.4697385687624661,0.5302614312375339,0.24038933000913854,1.06694632770981,1.1734430022993287,,,,,98,18,58
2023,2023-03-16,0,0,pre,,Edmonton Oilers,Dallas Stars,EDM,DAL,1537.1799988471,1529.25058922319,0.5826030732057422,0.41739692679425777,0.23401895631647116,1.2628849395895791,0.971134016726892,,,,,82,58,70
2023,2023-03-16,0,0,pre,,Arizona Coyotes,Vancouver Canucks,ARI,VAN,1435.18165036411,1497.13200188049,0.4828088406638535,0.5171911593361465,0.24198003609402843,1.0907676167313802,1.1512124193626483,,,,,7,28,17
2023,2023-03-16,0,0,pre,,Vegas Golden Knights,Calgary Flames,VEG,CGY,1543.66151483056,1532.20787250035,0.5875280053496811,0.4124719946503189,0.23341631748206995,1.2713337047551236,0.9620826127269463,,,,,86,37,61
2023,2023-03-16,0,0,pre,,San Jose Sharks,Seattle Kraken,SJS,SEA,1427.01224882694,1480.65175846698,0.4947625161716391,0.5052374838283609,0.24343853272298183,1.1125193040831056,1.1309192286398762,,,,,2,24,13
2023,2023-03-16,0,0,pre,,Los Angeles Kings,Columbus Blue Jackets,LAK,CBJ,1501.75310720033,1441.50888093078,0.653535564714034,0.34646443528596604,0.2251843923594126,1.3850895127620853,0.8400948795973274,,,,,11,27,19
2023,2023-03-17,0,0,pre,,Toronto Maple Leafs,Carolina Hurricanes,TOR,CAR,1566.13102526806,1551.20313965338,0.5923659951051705,0.4076340048948295,0.2328232841006581,1.279638677941059,0.9531846061595991,,,,,97,11,54
2023,2023-03-17,0,0,pre,,Washington Capitals,St. Louis Blues,WSH,STL,1513.08854895624,1518.2758371535,0.5641354138891471,0.4358645861108529,0.23627137635093487,1.231253153441336,1.005018222909599,,,,,61,91,76
2023,2023-03-17,0,0,pre,,Philadelphia Flyers,Buffalo Sabres,PHI,BUF,1420.9562954865,1475.32035839071,0.4937199389041933,0.5062800610958067,0.24331114159759312,1.1106234574417064,1.1326876841558866,,,,,1,8,4
2023,2023-03-17,0,0,pre,,Anaheim Ducks,Columbus Blue Jackets,ANA,CBJ,1414.21607956558,1441.50888093078,0.5326318368056518,0.46736816319434815,0.24010113288126939,1.1774792990669047,1.0626218338143647,,,,,0,0,0
2023,2023-03-18,0,0,pre,,Detroit Red Wings,Colorado Avalanche,DET,COL,1463.43943791352,1585.38904927588,0.39791139681310095,0.602088603186899,0.23162792266135956,0.9352833260404629,1.2963445966208966,,,,,69,24,46
2023,2023-03-18,0,0,pre,,Minnesota Wild,Boston Bruins,MIN,BOS,1535.06831424733,1599.1874711531,0.47969207789666857,0.5203079221033314,0.24160040564575533,1.085090760834202,1.1565096448115533,,,,,99,33,66
2023,2023-03-18,0,0,pre,,Nashville Predators,Winnipeg Jets,NSH,WPG,1502.49758956363,1528.13394335716,0.5350047466502865,0.4649952533497135,0.23981268886058194,1.1815212553137753,1.0582914335468065,,,,,61,77,69
2023,2023-03-18,0,0,pre,,Seattle Kraken,Edmonton Oilers,SEA,EDM,1480.65175846698,1537.1799988471,0.49060621237100066,0.5093937876289993,0.24293090477599294,1.1049599184579841,1.1379709863180087,,,,,52,95,73
2023,2023-03-18,0,0,pre,,Florida Panthers,New Jersey Devils,FLA,NJD,1542.49488864622,1510.4611884951,0.615909997371948,0.38409000262805204,0.22991874401813442,1.3201294857380597,0.9097892582800748,,,,,74,48,61
2023,2023-03-18,0,0,pre,,Philadelphia Flyers,Carolina Hurricanes,PHI,CAR,1420.9562954865,1551.20313965338,0.38652618483281465,0.6134738151671854,0.23022095688349142,0.9142868984163849,1.3159340584671066,,,,,20,8,14
2023,2023-03-18,0,0,pre,,Tampa Bay Lightning,Montreal Canadiens,TBL,MTL,1568.99304879012,1442.41602878265,0.7342822887889506,0.26571771121104937,0.21432662120200055,1.5255149568152944,0.6888116643867062,,,,,44,14,29
2023,2023-03-18,0,0,pre,,Ottawa Senators,Toronto Maple Leafs,OTT,TOR,1462.97995584586,1566.13102526806,0.4241006369054604,0.5758993630945396,0.23483777005301956,0.9834441960149967,1.2513935740380229,,,,,57,7,32
2023,2023-03-18,0,0,pre,,New York Rangers,Pittsburgh Penguins,NYR,PIT,1536.22419093242,1542.35748500665,0.5627959373430246,0.4372040626569754,0.23643440347249522,1.2289619564361025,1.0074724470363927,,,,,87,90,88
2023,2023-03-18,0,0,pre,,Calgary Flames,Dallas Stars,CGY,DAL,1532.20787250035,1529.25058922319,0.5756268855789177,0.4243731144210823,0.23487101900130566,1.2509267169786726,0.9839443020226329,,,,,79,63,71
2023,2023-03-18,0,0,pre,,Los Angeles Kings,Vancouver Canucks,LAK,VAN,1501.75310720033,1497.13200188049,0.5779648275378915,0.42203517246210853,0.2345856542052257,1.2549330521054218,0.9796526020998038,,,,,39,99,69
2023,2023-03-18,0,0,pre,,San Jose Sharks,New York Islanders,SJS,NYI,1427.01224882694,1517.92833745696,0.4413877260598682,0.5586122739401318,0.23694338805377996,1.0151349369155376,1.2218084511382425,,,,,11,20,15
2023,2023-03-18,0,0,pre,,Arizona Coyotes,Chicago Blackhawks,ARI,CHI,1435.18165036411,1424.4318582208,0.5865457771089079,0.4134542228910921,0.2335365885647438,1.2696482429594886,0.9638883456052552,,,,,0,3,1
2023,2023-03-19,0,0,pre,,Buffalo Sabres,Boston Bruins,BUF,BOS,1475.32035839071,1599.1874711531,0.395269933061159,0.604730066938841,0.23130223813158693,0.9304152840707363,1.3008869540608508,,,,,83,13,48
2023,2023-03-19,0,0,pre,,Minnesota Wild,Washington Capitals,MIN,WSH,1535.06831424733,1513.08854895624,0.6021301883768199,0.39786981162318014,0.2316227985867449,1.2964160959949818,0.9352067025917632,,,,,72,88,80
2023,2023-03-19,0,0,pre,,Vegas Golden Knights,Columbus Blue Jackets,VEG,CBJ,1543.66151483056,1441.50888093078,0.7059637780616118,0.2940362219383882,0.21827971725923107,1.4761096995119076,0.7421700177473236,,,,,28,5,16
2023,2023-03-19,0,0,pre,,Tampa Bay Lightning,New Jersey Devils,TBL,NJD,1568.99304879012,1510.4611884951,0.6513002718951124,0.3486997281048876,0.22546978365846085,1.381221796047798,0.8442479876106629,,,,,87,16,51
2023,2023-03-19,0,0,pre,,New York Rangers,Nashville Predators,NYR,NSH,1536.22419093242,1502.49758956363,0.618212731803601,0.38178726819639897,0.22963267863137385,1.3240962966704959,0.9055363819608779,,,,,66,90,78
2023,2023-03-19,0,0,pre,,St. Louis Blues,Winnipeg Jets,STL,WPG,1518.2758371535,1528.13394335716,0.5575131430043638,0.44248685699563617,0.23707706252382854,1.2199297702706544,1.0171472922531741,,,,,71,64,67
2023,2023-03-19,0,0,pre,,Anaheim Ducks,Vancouver Canucks,ANA,VAN,1414.21607956558,1497.13200188049,0.452771397166327,0.547228602833673,0.2383272227070527,1.0359622674318643,1.2023649552751887,,,,,3,18,10
2023,2023-03-20,0,0,pre,,Detroit Red Wings,Florida Panthers,DET,FLA,1463.43943791352,1542.49488864622,0.4582830517166993,0.5417169482833006,0.23899697383223953,1.0460348147467433,1.1929621590854962,,,,,43,93,68
2023,2023-03-20,0,0,pre,,Pittsburgh Penguins,Ottawa Senators,PIT,OTT,1542.35748500665,1462.97995584586,0.6780351877394086,0.32196481226059137,0.2220129846221307,1.4275507443920952,0.7944622402300356,,,,,42,19,30
2023,2023-03-20,0,0,pre,,Colorado Avalanche,Chicago Blackhawks,COL,CHI,1585.38904927588,1424.4318582208,0.7710707639479176,0.22892923605208237,0.2088508370983587,1.5899535904816005,0.6188972466167583,,,,,41,5,23
2023,2023-03-20,0,0,pre,,Edmonton Oilers,San Jose Sharks,EDM,SJS,1537.1799988471,1427.01224882694,0.7154493798163343,0.2845506201836657,0.21697670181259152,1.4926396146988479,0.7243370871137438,,,,,17,13,15
2023,2023-03-20,0,0,pre,,Los Angeles Kings,Calgary Flames,LAK,CGY,1501.75310720033,1532.20787250035,0.5280982191839543,0.4719017808160457,0.24065239722102783,1.169760733174162,1.0708916640468658,,,,,63,98,80
2023,2023-03-21,0,0,pre,,Buffalo Sabres,Nashville Predators,BUF,NSH,1475.32035839071,1502.49758956363,0.532797443670747,0.467202556329253,0.24008100046984235,1.177761344487089,1.0623196559827535,,,,,26,53,39
2023,2023-03-21,0,0,pre,,Philadelphia Flyers,Florida Panthers,PHI,FLA,1420.9562954865,1542.49488864622,0.39847837747771336,0.6015216225222866,0.23169777511878292,0.9363279765796809,1.295369798539102,,,,,17,21,19
2023,2023-03-21,0,0,pre,,New Jersey Devils,Minnesota Wild,NJD,MIN,1510.4611884951,1535.06831424733,0.5364783551972812,0.46352164480271885,0.23963358467692802,1.1840320637139836,1.0556015209629444,,,,,70,47,58
2023,2023-03-21,0,0,pre,,Boston Bruins,Ottawa Senators,BOS,OTT,1599.1874711531,1462.97995584586,0.7449574336040675,0.2550425663959325,0.2127823028994656,1.5441834118232514,0.6685988910762142,,,,,76,6,41
2023,2023-03-21,0,0,pre,,Washington Capitals,Columbus Blue Jackets,WSH,CBJ,1513.08854895624,1441.50888093078,0.6681586890092256,0.3318413109907744,0.22330163890671648,1.4104180866196445,0.812883552287072,,,,,15,19,17
2023,2023-03-21,0,0,pre,,Montreal Canadiens,Tampa Bay Lightning,MTL,TBL,1442.41602878265,1568.99304879012,0.39154732142670096,0.6084526785732991,0.23084251091580285,0.9235513869487082,1.3072911239670948,,,,,44,17,30
2023,2023-03-21,0,0,pre,,New York Rangers,Carolina Hurricanes,NYR,CAR,1536.22419093242,1551.20313965338,0.5502293429240284,0.44977065707597164,0.23796254879417614,1.2074872577786864,1.03047529101549,,,,,90,66,78
2023,2023-03-21,0,0,pre,,New York Islanders,Toronto Maple Leafs,NYI,TOR,1517.92833745696,1566.13102526806,0.5025865170861644,0.4974134829138356,0.2437626319873922,1.126423853953421,1.117338778033971,,,,,89,38,63
2023,2023-03-21,0,0,pre,,Winnipeg Jets,Arizona Coyotes,WPG,ARI,1528.13394335716,1435.18165036411,0.6948514866061744,0.30514851339382565,0.2197823553842596,1.456769232228049,0.7630131231562106,,,,,17,13,15
2023,2023-03-21,0,0,pre,,St. Louis Blues,Detroit Red Wings,STL,DET,1518.2758371535,1463.43943791352,0.6464536311366368,0.3535463688633632,0.2260865606864892,1.3728393448527882,0.853247215833701,,,,,28,73,50
2023,2023-03-21,0,0,pre,,Dallas Stars,Seattle Kraken,DAL,SEA,1529.25058922319,1480.65175846698,0.6382046997020073,0.3617953002979927,0.2271303254755035,1.3585840837162053,0.8685462417592982,,,,,46,71,58
2023,2023-03-21,0,0,pre,,Anaheim Ducks,Calgary Flames,ANA,CGY,1414.21607956558,1532.20787250035,0.40338219653899865,0.5966178034610014,0.2323011642132125,0.9453594034123175,1.286941760800895,,,,,11,17,14
2023,2023-03-21,0,0,pre,,Vancouver Canucks,Vegas Golden Knights,VAN,VEG,1497.13200188049,1543.66151483056,0.5049942662377322,0.49500573376226775,0.24346825682095846,1.1305067155909434,1.1129615412300151,,,,,67,43,55
2023,2023-03-22,0,0,pre,,Colorado Avalanche,Pittsburgh Penguins,COL,PIT,1585.38904927588,1542.35748500665,0.6307726069435139,0.3692273930564861,0.22806479507287294,1.3457529836197464,0.8823118114531265,,,,,98,22,60
2023,2023-03-22,0,0,pre,,Edmonton Oilers,Arizona Coyotes,EDM,ARI,1537.1799988471,1435.18165036411,0.7057793855628293,0.29422061443717074,0.21830485464294216,1.4757885595933222,0.7425162950496199,,,,,21,17,19
2023,2023-03-23,0,0,pre,,Philadelphia Flyers,Minnesota Wild,PHI,MIN,1420.9562954865,1535.06831424733,0.4087685536157158,0.5912314463842843,0.23296245354725617,0.9552718355954075,1.2776906179518488,,,,,14,21,17
2023,2023-03-23,0,0,pre,,Washington Capitals,Chicago Blackhawks,WSH,CHI,1513.08854895624,1424.4318582208,0.6895833340604184,0.3104166659395816,0.22048647083413997,1.4476093432819552,0.7728771275521846,,,,,8,19,13
2023,2023-03-23,0,0,pre,,Florida Panthers,Toronto Maple Leafs,FLA,TOR,1542.49488864622,1566.13102526806,0.5378679961923872,0.46213200380761277,0.23946469910913637,1.1864002936252667,1.0530644054838696,,,,,96,39,67
2023,2023-03-23,0,0,pre,,Ottawa Senators,Tampa Bay Lightning,OTT,TBL,1462.97995584586,1568.99304879012,0.42008187864512914,0.5799181213548709,0.23434709696827438,0.9760658855090677,1.2582812114592066,,,,,59,12,35
2023,2023-03-23,0,0,pre,,Carolina Hurricanes,New York Rangers,CAR,NYR,1551.20313965338,1536.22419093242,0.5924369711278783,0.4075630288721217,0.23281457575201953,1.2797605559148277,0.9530540198371918,,,,,90,64,77
2023,2023-03-23,0,0,pre,,Detroit Red Wings,St. Louis Blues,DET,STL,1463.43943791352,1518.2758371535,0.4930403115338533,0.5069596884661467,0.24322811966809882,1.1093874748408525,1.1338406448272462,,,,,28,78,53
2023,2023-03-23,0,0,pre,,Boston Bruins,Montreal Canadiens,BOS,MTL,1599.1874711531,1442.41602878265,0.7667897259490339,0.23321027405096606,0.20951196458042648,1.5824397945748254,0.627072170005601,,,,,63,7,35
2023,2023-03-23,0,0,pre,,Nashville Predators,Seattle Kraken,NSH,SEA,1502.49758956363,1480.65175846698,0.6019454688813284,0.3980545311186716,0.23164555870740317,1.296098502019655,0.9355470566877483,,,,,29,98,63
2023,2023-03-23,0,0,pre,,Dallas Stars,Pittsburgh Penguins,DAL,PIT,1529.25058922319,1542.35748500665,0.5528947863653798,0.4471052136346202,0.23763857343292413,1.2120390178733136,1.0255995555596107,,,,,84,45,64
2023,2023-03-23,0,0,pre,,Calgary Flames,Vegas Golden Knights,CGY,VEG,1532.20787250035,1543.66151483056,0.5552461809967443,0.4447538190032557,0.23735271580474684,1.216055888798444,1.0212968270063028,,,,,86,37,61
2023,2023-03-23,0,0,pre,,Vancouver Canucks,San Jose Sharks,VAN,SJS,1497.13200188049,1427.01224882694,0.6662927177565966,0.3337072822434034,0.22354349205227633,1.4071835267091581,0.8163599653431182,,,,,5,19,12
2023,2023-03-23,0,0,pre,,Anaheim Ducks,Winnipeg Jets,ANA,WPG,1414.21607956558,1528.13394335716,0.4090386902291533,0.5909613097708467,0.23299558076587887,0.9557687540385295,1.2772268267273494,,,,,9,10,9
2023,2023-03-24,0,0,pre,,Buffalo Sabres,New Jersey Devils,BUF,NJD,1475.32035839071,1510.4611884951,0.5213710360113757,0.4786289639886243,0.2414709657358026,1.158317070186211,1.0831538955495914,,,,,31,19,25
2023,2023-03-24,0,0,pre,,Columbus Blue Jackets,New York Islanders,CBJ,NYI,1441.50888093078,1517.92833745696,0.46205245870482786,0.5379475412951722,0.2394550321796887,1.0529191632214756,1.1865358689582133,,,,,16,25,20
2023,2023-03-24,0,0,pre,,Colorado Avalanche,Arizona Coyotes,COL,ARI,1585.38904927588,1435.18165036411,0.7599647805613674,0.2400352194386326,0.2105518319651067,1.5704694163116852,0.6400824156534214,,,,,49,6,27
2023,2023-03-25,0,0,pre,,Philadelphia Flyers,Detroit Red Wings,PHI,DET,1420.9562954865,1463.43943791352,0.510815940083254,0.48918405991674596,0.24275734325339232,1.1403849029138056,1.1023724403395867,,,,,1,17,9
2023,2023-03-25,0,0,pre,,Boston Bruins,Tampa Bay Lightning,BOS,TBL,1599.1874711531,1568.99304879012,0.6134022572851804,0.3865977427148196,0.23022982724202795,1.3158108460877516,0.9144189811542762,,,,,100,14,57
2023,2023-03-25,0,0,pre,,Nashville Predators,Seattle Kraken,NSH,SEA,1502.49758956363,1480.65175846698,0.6019454688813284,0.3980545311186716,0.23164555870740317,1.296098502019655,0.9355470566877483,,,,,29,97,63
2023,2023-03-25,0,0,pre,,Calgary Flames,San Jose Sharks,CGY,SJS,1532.20787250035,1427.01224882694,0.7095867446880076,0.29041325531199236,0.21778435601421572,1.4824209531621295,0.7353634028520861,,,,,15,14,14
2023,2023-03-25,0,0,pre,,Los Angeles Kings,Winnipeg Jets,LAK,WPG,1501.75310720033,1528.13394335716,0.533938443340739,0.46606155665926097,0.2399422992783779,1.1797047681915611,1.0602375310868168,,,,,60,76,68
2023,2023-03-25,0,0,pre,,Florida Panthers,New York Rangers,FLA,NYR,1542.49488864622,1536.22419093242,0.5802793304520718,0.4197206695479282,0.2343029674239156,1.258900459268376,0.9754025081555397,,,,,87,99,93
2023,2023-03-25,0,0,pre,,New York Islanders,Buffalo Sabres,NYI,BUF,1517.92833745696,1475.32035839071,0.6302045373985987,0.3697954626014013,0.22813600491957742,1.344772734272468,0.8833632706471093,,,,,35,57,46
2023,2023-03-25,0,0,pre,,Minnesota Wild,Chicago Blackhawks,MIN,CHI,1535.06831424733,1424.4318582208,0.7159983414818839,0.2840016585181161,0.21690067868964097,1.4935968354453308,0.7233038432443102,,,,,15,18,16
2023,2023-03-25,0,0,pre,,New Jersey Devils,Ottawa Senators,NJD,OTT,1510.4611884951,1462.97995584586,0.6367179115563849,0.3632820884436151,0.2273176979924904,1.3560162711796766,0.8713014268128136,,,,,23,10,16
2023,2023-03-25,0,0,pre,,Montreal Canadiens,Columbus Blue Jackets,MTL,CBJ,1442.41602878265,1441.50888093078,0.5727414597104041,0.42725854028959587,0.23522297174511855,1.2459839429712085,0.9892390287739101,,,,,1,5,3
2023,2023-03-25,0,0,pre,,Carolina Hurricanes,Toronto Maple Leafs,CAR,TOR,1551.20313965338,1566.13102526806,0.5503020859525591,0.44969791404744086,0.23795370784243464,1.2076114579617152,1.0303422498807193,,,,,97,11,54
2023,2023-03-25,0,0,pre,,Dallas Stars,Vancouver Canucks,DAL,VAN,1529.25058922319,1497.13200188049,0.6160255882369068,0.3839744117630932,0.22990439388269632,1.3203285808766725,0.909575813006024,,,,,58,71,64
2023,2023-03-25,0,0,pre,,Pittsburgh Penguins,Washington Capitals,PIT,WSH,1542.35748500665,1513.08854895624,0.6121381270658977,0.38786187293410235,0.2303864693755682,1.3136343816424785,0.9167520877330898,,,,,76,91,83
2023,2023-03-25,0,0,pre,,Edmonton Oilers,Vegas Golden Knights,EDM,VEG,1537.1799988471,1543.66151483056,0.5623026483128637,0.4376973516871363,0.2364944328142551,1.2281182835572781,1.008376149256977,,,,,88,30,59
2023,2023-03-25,0,0,pre,,Anaheim Ducks,St. Louis Blues,ANA,STL,1414.21607956558,1518.2758371535,0.42282357275220744,0.5771764272477926,0.23468190497353902,0.9811000089567481,1.253581896016791,,,,,7,24,15
2023,2023-03-26,0,0,pre,,Arizona Coyotes,Colorado Avalanche,ARI,COL,1435.18165036411,1585.38904927588,0.35965999705174756,0.6403400029482524,0.22686083016538922,0.8645880587604434,1.3622727714049458,,,,,49,9,29
2023,2023-03-26,0,0,pre,,Carolina Hurricanes,Boston Bruins,CAR,BOS,1551.20313965338,1599.1874711531,0.5029007476062467,0.4970992523937533,0.24372420111690807,1.1269566133779731,1.116767587738935,,,,,100,14,57
2023,2023-03-26,0,0,pre,,Chicago Blackhawks,Vancouver Canucks,CHI,VAN,1424.4318582208,1497.13200188049,0.4673782728882366,0.5326217271117635,0.24010236190045595,1.0626402804555077,1.1774620814449483,,,,,4,24,14
2023,2023-03-26,0,0,pre,,Nashville Predators,Toronto Maple Leafs,NSH,TOR,1502.49758956363,1566.13102526806,0.48038997295017016,0.5196100270498298,0.24168539162089353,1.0863620987780216,1.155323292842872,,,,,82,37,59
2023,2023-03-26,0,0,pre,,Los Angeles Kings,St. Louis Blues,LAK,STL,1501.75310720033,1518.2758371535,0.5480291165733342,0.4519708834266658,0.2382299422611481,1.203731230609123,1.034498711652025,,,,,54,98,76
2023,2023-03-27,0,0,pre,,Buffalo Sabres,Montreal Canadiens,BUF,MTL,1475.32035839071,1442.41602878265,0.6170949096215586,0.38290509037844145,0.22977159438629655,1.3221705323580006,0.9076010620282959,,,,,4,12,8
2023,2023-03-27,0,0,pre,,Ottawa Senators,Florida Panthers,OTT,FLA,1462.97995584586,1542.49488864622,0.4576264797850944,0.5423735202149056,0.23891719089342822,1.044835317434914,1.1940818734585141,,,,,42,37,39
2023,2023-03-27,0,0,pre,,New York Islanders,New Jersey Devils,NYI,NJD,1517.92833745696,1510.4611884951,0.5819558413756992,0.4180441586243008,0.23409808234847665,1.2617750186223295,0.972323063726147,,,,,59,58,58
2023,2023-03-27,0,0,pre,,Minnesota Wild,Seattle Kraken,MIN,SEA,1535.06831424733,1480.65175846698,0.6459010699386628,0.3540989300613372,0.22615670857799608,1.3718839884109877,0.8542727201670084,,,,,50,91,70
2023,2023-03-27,0,0,pre,,Arizona Coyotes,Edmonton Oilers,ARI,EDM,1435.18165036411,1537.1799988471,0.42572212061638504,0.574277879383615,0.2350355966975332,0.986419985283892,1.248615611413641,,,,,21,24,22
2023,2023-03-27,0,0,pre,,Anaheim Ducks,Colorado Avalanche,ANA,COL,1414.21607956558,1585.38904927588,0.33236059978552845,0.6676394002144715,0.2233689948221904,0.8138511413006535,1.409517853521537,,,,,33,4,18
2023,2023-03-28,0,0,pre,,Boston Bruins,Nashville Predators,BOS,NSH,1599.1874711531,1502.49758956363,0.6993942161269338,0.30060578387306625,0.21917102221496043,1.464672509189057,0.7544985130259035,,,,,93,31,62
